postcode,courier_company_id,region,local_region,metro,city,state,state_code,branch_location,routing_code,rto_routing_code,cod,cutoff_time,pickup,delivery,sr_region,blocked,block_reason,sr_metro,sr_local_region,ros,suppress_pickup,suppress_delivery,first_mile_pickup,multi_delivery,blocked_pickup,blocked_delivery,delay_pickup,delay_delivery,pickup_supress_date_from,pickup_supress_date_to,delivery_supress_date_from,delivery_supress_date_to,suppress_remark,supress_on,pickup_delay_date_from,pickup_delay_date_to,pickup_delay_days,delivery_delay_date_from,delivery_delay_date_to,delivery_delay_days,delay_remark,multi_delivery
673570,196,5,0,0,CALICUT,KERALA,KL,"CALICUT BRANCH",,,1,11:00,0,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:19"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:19",,,,,,,,0
673571,196,5,0,0,CALICUT,KERALA,KL,"CALICUT BRANCH",,,1,11:00,1,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:19"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:19",,,,,,,,0
673572,196,5,0,0,CALICUT,KERALA,KL,"CALICUT BRANCH",,,1,11:00,1,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:19"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:19",,,,,,,,0
673573,196,5,0,0,THAMARASSERI,KERALA,KL,"CALICUT BRANCH",,,1,11:00,0,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:19"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:19",,,,,,,,0
673574,196,5,0,0,CALICUT,KERALA,KL,"CALICUT BRANCH",,,1,11:00,0,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:19"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:19",,,,,,,,0
673575,196,5,0,0,"BANASURA DAM",KERALA,KL,,,,1,11:00,0,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:19"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:19",,,,,,,,0
673576,196,5,0,0,CALICUT,KERALA,KL,"KALPETTA BRANCH",,,1,11:00,0,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:19"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:19",,,,,,,,0
673577,196,5,0,0,CALICUT,KERALA,KL,"KALPETTA BRANCH",,,1,11:00,0,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:19"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:19",,,,,,,,0
632101,196,2,0,0,KATPADI,"TAMIL NADU",TN,,,,0,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:19"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:19",,,,,,,,0
673579,196,5,0,0,CALICUT,KERALA,KL,"KALPETTA BRANCH",,,1,11:00,0,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:19"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:19",,,,,,,,0
673580,196,5,0,0,KODUVALLI,KERALA,KL,,,,1,11:00,0,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:19"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:19",,,,,,,,0
632104,196,2,0,0,KATPADI,"TAMIL NADU",TN,,,,0,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:19"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:19",,,,,,,,0
673582,196,5,0,0,CALICUT,KERALA,KL,"CALICUT BRANCH",,,1,11:00,0,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:19"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:19",,,,,,,,0
673583,196,5,0,0,CALICUT,KERALA,KL,,,,1,11:00,0,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:19"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:19",,,,,,,,0
673584,196,5,0,0,CALICUT,KERALA,KL,,,,1,11:00,0,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:19"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:19",,,,,,,,0
673585,196,5,0,0,CALICUT,KERALA,KL,"CALICUT BRANCH",,,1,11:00,0,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:19"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:19",,,,,,,,0
673586,196,5,0,0,CALICUT,KERALA,KL,"CALICUT BRANCH",,,1,11:00,0,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:19"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:19",,,,,,,,0
673587,196,5,0,0,CALICUT,KERALA,KL,,,,1,11:00,0,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:19"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:19",,,,,,,,0
673588,196,5,0,0,CALICUT,KERALA,KL,,,,1,11:00,0,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:19"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:19",,,,,,,,0
673589,196,5,0,0,CALICUT,KERALA,KL,,,,1,11:00,0,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:19"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:19",,,,,,,,0
673591,196,5,0,0,KALPETTA,KERALA,KL,"KALPETTA BRANCH",,,1,11:00,0,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:19"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:19",,,,,,,,0
673592,196,5,0,0,KALPETTA,KERALA,KL,"KALPETTA BRANCH",,,1,11:00,0,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:19"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:19",,,,,,,,0
673593,196,5,0,0,CALICUT,KERALA,KL,"KALPETTA BRANCH",,,1,11:00,0,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:19"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:19",,,,,,,,0
632106,196,2,0,0,KATPADI,"TAMIL NADU",TN,"KATPADI BRANCH",,,0,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:19"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:19",,,,,,,,0
673596,196,5,0,0,KENICHIRA,KERALA,KL,"KALPETTA BRANCH",,,1,11:00,1,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:19"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:19",,,,,,,,0
673600,196,5,0,0,CALICUT,KERALA,KL,"CALICUT BRANCH",,,1,11:00,0,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:19"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:19",,,,,,,,0
673601,196,5,0,0,CALICUT,KERALA,KL,"CALICUT BRANCH",,,1,11:00,0,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:19"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:19",,,,,,,,0
673602,196,5,0,0,CALICUT,KERALA,KL,"CALICUT BRANCH",,,1,11:00,0,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:19"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:19",,,,,,,,0
673603,196,5,0,0,CALICUT,KERALA,KL,,,,1,11:00,0,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:19"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:19",,,,,,,,0
632109,196,2,0,0,VELLORE,"TAMIL NADU",TN,"KATPADI BRANCH",,,0,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:19"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:19",,,,,,,,0
673607,196,5,0,0,CALICUT,KERALA,KL,,,,1,11:00,0,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:19"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:19",,,,,,,,0
673611,196,5,0,0,KODUVALLI,KERALA,KL,,,,1,11:00,0,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:19"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:19",,,,,,,,0
673612,196,5,0,0,BALUSSERY,KERALA,KL,"CALICUT BRANCH",,,1,11:00,0,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:19"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:19",,,,,,,,0
673613,196,5,0,0,KODUVALLI,KERALA,KL,,,,1,11:00,0,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:19"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:19",,,,,,,,0
673614,196,5,0,0,CALICUT,KERALA,KL,"CALICUT BRANCH",,,1,11:00,0,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
673616,196,5,0,0,CHELANNUR,KERALA,KL,,,,1,11:00,0,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
632110,196,2,0,0,VELLORE,"TAMIL NADU",TN,"KATPADI BRANCH",,,0,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
632205,196,2,0,0,GUDIYATHAM,"TAMIL NADU",TN,,,,0,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
632206,196,2,0,0,GUDIYATHAM,"TAMIL NADU",TN,,,,0,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
632207,196,2,0,0,GUDIYATHAM,"TAMIL NADU",TN,,,,0,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
632208,196,2,0,0,GUDIYATHAM,"TAMIL NADU",TN,,,,0,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
500035,196,2,0,1,HYDERABAD,TELANGANA,TS,"KARMANGHAT BRANCH",,,1,11:00,1,1,2,0,,1,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
632211,196,2,0,0,VELLORE,"TAMIL NADU",TN,"KATPADI BRANCH",,,0,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
673624,196,5,0,0,CALICUT,KERALA,KL,,,,1,11:00,0,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
673631,196,5,0,0,FEROKE,KERALA,KL,"CALICUT BRANCH",,,1,11:00,1,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
673632,196,5,0,0,CALICUT,KERALA,KL,,,,1,11:00,0,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
673633,196,5,0,0,CALICUT,KERALA,KL,,,,1,11:00,0,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
673634,196,5,0,0,MALAPPURAM,KERALA,KL,"KOTTAKAL BRANCH",,,1,11:00,0,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
673635,196,5,0,0,CALICUT,KERALA,KL,,,,1,11:00,0,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
673636,196,5,0,0,MALAPPURAM,KERALA,KL,"CALICUT BRANCH",,,1,11:00,0,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
632218,196,2,0,0,VELLORE,"TAMIL NADU",TN,"KATPADI BRANCH",,,0,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
673638,196,5,0,0,KOTTAKKAL,KERALA,KL,"KOTTAKAL BRANCH",,,1,11:00,1,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
673639,196,5,0,0,KOTTAKKAL,KERALA,KL,"KOTTAKAL BRANCH",,,1,11:00,0,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
632234,196,2,0,0,VELLORE,"TAMIL NADU",TN,"KATPADI BRANCH",,,0,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
632311,196,2,0,0,KATPADI,"TAMIL NADU",TN,,,,1,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
673642,196,5,0,0,KOTTAKKAL,KERALA,KL,"KOTTAKAL BRANCH",,,1,11:00,0,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
673643,196,5,0,0,CALICUT,KERALA,KL,,,,1,11:00,0,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
632315,196,2,0,0,KATPADI,"TAMIL NADU",TN,"KATPADI BRANCH",,,0,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
673645,196,5,0,0,MALAPPURAM,KERALA,KL,"KOTTAKAL BRANCH",,,1,11:00,0,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
673647,196,5,0,0,KONDOTTY,KERALA,KL,"KOTTAKAL BRANCH",,,1,11:00,0,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
673648,196,5,0,0,KONDOTTY,KERALA,KL,"KOTTAKAL BRANCH",,,1,11:00,1,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
632316,196,2,0,0,POLUR,"TAMIL NADU",TN,"KATPADI BRANCH",,,1,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
673650,196,5,0,0,FEROKE,KERALA,KL,"KOTTAKAL BRANCH",,,1,11:00,1,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
632317,196,2,0,0,KATPADI,"TAMIL NADU",TN,,,,1,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
632320,196,2,0,0,ARNI,"TAMIL NADU",TN,,,,0,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
632321,196,2,0,0,ARNI,"TAMIL NADU",TN,,,,0,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
632322,196,2,0,0,ARNI,"TAMIL NADU",TN,,,,0,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
673655,196,5,0,0,CALICUT,KERALA,KL,"CALICUT BRANCH",,,1,11:00,0,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
632323,196,2,0,0,ARNI,"TAMIL NADU",TN,,,,0,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
676101,196,5,0,0,"TIRUR - MALAPPURAM",KERALA,KL,"KOTTAKAL BRANCH",,,1,11:00,1,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
632324,196,2,0,0,ARNI,"TAMIL NADU",TN,,,,0,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
632325,196,2,0,0,ARNI,"TAMIL NADU",TN,,,,0,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
632326,196,2,0,0,KATPADI,"TAMIL NADU",TN,"KATPADI BRANCH",,,0,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
632505,196,2,0,0,VELLORE,"TAMIL NADU",TN,"KATPADI BRANCH",,,0,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
632506,196,2,0,0,KATPADI,"TAMIL NADU",TN,"KATPADI BRANCH",,,0,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
632512,196,2,0,0,"POLUR - ARANI","TAMIL NADU",TN,,,,0,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
632515,196,2,0,0,RANIPET,"TAMIL NADU",TN,"KATPADI BRANCH",,,0,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
632523,196,2,0,0,RANIPET,"TAMIL NADU",TN,"KATPADI BRANCH",,,0,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
632524,196,2,0,0,RANIPET,"TAMIL NADU",TN,,,,0,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
632525,196,2,0,0,CHEYYAR,"TAMIL NADU",TN,,,,0,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
676121,196,5,0,0,MANJERI,KERALA,KL,"KOTTAKAL BRANCH",,,1,11:00,1,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
632526,196,2,0,0,RANIPET,"TAMIL NADU",TN,"KATPADI BRANCH",,,0,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
632527,196,2,0,0,SHOLINGHUR,"TAMIL NADU",TN,"KATPADI BRANCH",,,0,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
676126,196,5,0,0,MANJERI,KERALA,KL,"KOTTAKAL BRANCH",,,1,11:00,0,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
632529,196,2,0,0,SHOLINGHUR,"TAMIL NADU",TN,"KATPADI BRANCH",,,0,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
632604,196,2,0,0,GUDIYATHAM,"TAMIL NADU",TN,,,,0,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
632605,196,2,0,0,GUDIYATHAM,"TAMIL NADU",TN,,,,0,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
676302,196,5,0,0,MALAPPURAM,KERALA,KL,"KOTTAKAL BRANCH",,,1,11:00,0,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
676303,196,5,0,0,TIRURANGADI,KERALA,KL,"KOTTAKAL BRANCH",,,1,11:00,0,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
676304,196,5,0,0,TIRURANGADI,KERALA,KL,"KOTTAKAL BRANCH",,,1,11:00,1,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
676305,196,5,0,0,KOTTAKKAL,KERALA,KL,"KOTTAKAL BRANCH",,,1,11:00,0,1,5,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:24"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:24",,,,,,,,0
